child,parent
ORPHA:76,ORPHA:377788
ORPHA:76,ORPHA:557493
ORPHA:760,ORPHA:377788
ORPHA:760,ORPHA:557493
ORPHA:761,ORPHA:377788
ORPHA:761,ORPHA:557493
ORPHA:763,ORPHA:377788
ORPHA:763,ORPHA:557493
ORPHA:764,ORPHA:377788
ORPHA:764,ORPHA:557493
ORPHA:765,ORPHA:377788
ORPHA:765,ORPHA:557493
ORPHA:766,ORPHA:377788
ORPHA:766,ORPHA:557493
ORPHA:767,ORPHA:377788
ORPHA:767,ORPHA:557493
ORPHA:768,ORPHA:101934
ORPHA:768,ORPHA:557492
ORPHA:769,ORPHA:377789
ORPHA:769,ORPHA:557493
ORPHA:770,ORPHA:377788
ORPHA:770,ORPHA:557493
ORPHA:772,ORPHA:377788
ORPHA:772,ORPHA:557493
ORPHA:77240,ORPHA:211240
ORPHA:77240,ORPHA:211255
ORPHA:77240,ORPHA:557492
ORPHA:77240,ORPHA:68346
ORPHA:77240,ORPHA:89826
ORPHA:77258,ORPHA:377789
ORPHA:77258,ORPHA:557493
ORPHA:77259,ORPHA:557494
ORPHA:77260,ORPHA:557494
ORPHA:77261,ORPHA:557494
ORPHA:77292,ORPHA:377788
ORPHA:77292,ORPHA:557493
ORPHA:77293,ORPHA:377788
ORPHA:77293,ORPHA:557493
ORPHA:77295,ORPHA:557494
ORPHA:77296,ORPHA:377789
ORPHA:77296,ORPHA:557493
ORPHA:77297,ORPHA:377788
ORPHA:77297,ORPHA:557493
ORPHA:77298,ORPHA:377789
ORPHA:77298,ORPHA:557493
ORPHA:77299,ORPHA:377789
ORPHA:77299,ORPHA:557493
ORPHA:773,ORPHA:377788
ORPHA:773,ORPHA:557493
ORPHA:77300,ORPHA:377789
ORPHA:77300,ORPHA:557493
ORPHA:77301,ORPHA:377789
ORPHA:77301,ORPHA:557493
ORPHA:774,ORPHA:377788
ORPHA:774,ORPHA:557493
ORPHA:776,ORPHA:377789
ORPHA:776,ORPHA:557493
ORPHA:777,ORPHA:557494
ORPHA:778,ORPHA:377788
ORPHA:778,ORPHA:557493
ORPHA:77828,ORPHA:156638
ORPHA:77828,ORPHA:183573
ORPHA:77828,ORPHA:557492
ORPHA:77828,ORPHA:97978
ORPHA:77830,ORPHA:557492
ORPHA:77830,ORPHA:98053
ORPHA:779,ORPHA:377788
ORPHA:779,ORPHA:557493
ORPHA:78,ORPHA:377788
ORPHA:78,ORPHA:557493
ORPHA:780,ORPHA:377788
ORPHA:780,ORPHA:557493
ORPHA:781,ORPHA:377788
ORPHA:781,ORPHA:557493
ORPHA:782,ORPHA:377789
ORPHA:782,ORPHA:557493
ORPHA:783,ORPHA:377789
ORPHA:783,ORPHA:557493
ORPHA:785,ORPHA:377788
ORPHA:785,ORPHA:557493
ORPHA:786,ORPHA:377788
ORPHA:786,ORPHA:557493
ORPHA:79,ORPHA:377788
ORPHA:79,ORPHA:557493
ORPHA:790,ORPHA:377788
ORPHA:790,ORPHA:557493
ORPHA:79062,ORPHA:557492
ORPHA:79062,ORPHA:68367
ORPHA:79076,ORPHA:557494
ORPHA:79078,ORPHA:557494
ORPHA:79083,ORPHA:377788
ORPHA:79083,ORPHA:557493
ORPHA:79084,ORPHA:377788
ORPHA:79084,ORPHA:557493
ORPHA:79085,ORPHA:377788
ORPHA:79085,ORPHA:557493
ORPHA:79086,ORPHA:377788
ORPHA:79086,ORPHA:557493
ORPHA:79087,ORPHA:377788
ORPHA:79087,ORPHA:557493
ORPHA:79088,ORPHA:557492
ORPHA:79088,ORPHA:98307
ORPHA:79091,ORPHA:377788
ORPHA:79091,ORPHA:557493
ORPHA:79094,ORPHA:377789
ORPHA:79094,ORPHA:557493
ORPHA:79095,ORPHA:377788
ORPHA:79095,ORPHA:557493
ORPHA:79096,ORPHA:377788
ORPHA:79096,ORPHA:557493
ORPHA:79097,ORPHA:377788
ORPHA:79097,ORPHA:557493
ORPHA:79098,ORPHA:377788
ORPHA:79098,ORPHA:557493
ORPHA:79099,ORPHA:377788
ORPHA:79099,ORPHA:557493
ORPHA:791,ORPHA:377788
ORPHA:791,ORPHA:557493
ORPHA:79100,ORPHA:377788
ORPHA:79100,ORPHA:557493
ORPHA:79101,ORPHA:377788
ORPHA:79101,ORPHA:557493
ORPHA:79102,ORPHA:377788
ORPHA:79102,ORPHA:557493
ORPHA:79105,ORPHA:377788
ORPHA:79105,ORPHA:557493
ORPHA:79106,ORPHA:377789
ORPHA:79106,ORPHA:557493
ORPHA:79107,ORPHA:377789
ORPHA:79107,ORPHA:557493
ORPHA:79113,ORPHA:377789
ORPHA:79113,ORPHA:557493
ORPHA:79118,ORPHA:377788
ORPHA:79118,ORPHA:557493
ORPHA:79124,ORPHA:377788
ORPHA:79124,ORPHA:557493
ORPHA:79126,ORPHA:377788
ORPHA:79126,ORPHA:557493
ORPHA:79127,ORPHA:377788
ORPHA:79127,ORPHA:557493
ORPHA:79128,ORPHA:377788
ORPHA:79128,ORPHA:557493
ORPHA:79129,ORPHA:377789
ORPHA:79129,ORPHA:557493
ORPHA:79133,ORPHA:557494
ORPHA:79134,ORPHA:377788
ORPHA:79134,ORPHA:557493
ORPHA:79135,ORPHA:377788
ORPHA:79135,ORPHA:557493
ORPHA:79136,ORPHA:377788
ORPHA:79136,ORPHA:557493
ORPHA:79137,ORPHA:377788
ORPHA:79137,ORPHA:557493
ORPHA:79138,ORPHA:377788
ORPHA:79138,ORPHA:557493
ORPHA:79139,ORPHA:377788
ORPHA:79139,ORPHA:557493
ORPHA:79140,ORPHA:377788
ORPHA:79140,ORPHA:557493
ORPHA:79141,ORPHA:377788
ORPHA:79141,ORPHA:557493
ORPHA:79143,ORPHA:377788
ORPHA:79143,ORPHA:557493
ORPHA:79144,ORPHA:377788
ORPHA:79144,ORPHA:557493
ORPHA:79145,ORPHA:377788
ORPHA:79145,ORPHA:557493
ORPHA:79146,ORPHA:377788
ORPHA:79146,ORPHA:557493
ORPHA:79147,ORPHA:377788
ORPHA:79147,ORPHA:557493
ORPHA:79148,ORPHA:377788
ORPHA:79148,ORPHA:557493
ORPHA:79149,ORPHA:377788
ORPHA:79149,ORPHA:557493
ORPHA:79150,ORPHA:377788
ORPHA:79150,ORPHA:557493
ORPHA:79151,ORPHA:377788
ORPHA:79151,ORPHA:557493
ORPHA:79152,ORPHA:377788
ORPHA:79152,ORPHA:557493
ORPHA:79153,ORPHA:377788
ORPHA:79153,ORPHA:557493
ORPHA:79154,ORPHA:377788
ORPHA:79154,ORPHA:557493
ORPHA:79155,ORPHA:377788
ORPHA:79155,ORPHA:557493
ORPHA:79156,ORPHA:377788
ORPHA:79156,ORPHA:557493
ORPHA:79157,ORPHA:377788
ORPHA:79157,ORPHA:557493
ORPHA:79158,ORPHA:289899
ORPHA:79158,ORPHA:557492
ORPHA:79159,ORPHA:377788
ORPHA:79159,ORPHA:557493
ORPHA:79161,ORPHA:557492
ORPHA:79161,ORPHA:68367
ORPHA:79163,ORPHA:289899
ORPHA:79163,ORPHA:557492
ORPHA:79166,ORPHA:557492
ORPHA:79166,ORPHA:79062
ORPHA:79167,ORPHA:557492
ORPHA:79167,ORPHA:79062
ORPHA:79168,ORPHA:557492
ORPHA:79168,ORPHA:79226
ORPHA:79169,ORPHA:557492
ORPHA:79169,ORPHA:79214
ORPHA:79171,ORPHA:309827
ORPHA:79171,ORPHA:557492
ORPHA:79172,ORPHA:225696
ORPHA:79172,ORPHA:557492
ORPHA:79172,ORPHA:79200
ORPHA:79173,ORPHA:557492
ORPHA:79173,ORPHA:79062
ORPHA:79174,ORPHA:557492
ORPHA:79174,ORPHA:79200
ORPHA:79175,ORPHA:557492
ORPHA:79175,ORPHA:79214
ORPHA:79177,ORPHA:557492
ORPHA:79177,ORPHA:79161
ORPHA:79178,ORPHA:309001
ORPHA:79178,ORPHA:557492
ORPHA:79179,ORPHA:557492
ORPHA:79179,ORPHA:79161
ORPHA:79181,ORPHA:557492
ORPHA:79181,ORPHA:79062
ORPHA:79183,ORPHA:557492
ORPHA:79183,ORPHA:79174
ORPHA:79185,ORPHA:557492
ORPHA:79185,ORPHA:79062
ORPHA:79186,ORPHA:440701
ORPHA:79186,ORPHA:557492
ORPHA:79187,ORPHA:557492
ORPHA:79187,ORPHA:79062
ORPHA:79188,ORPHA:309810
ORPHA:79188,ORPHA:557492
ORPHA:79189,ORPHA:101940
ORPHA:79189,ORPHA:207018
ORPHA:79189,ORPHA:557492
ORPHA:79189,ORPHA:68356
ORPHA:79189,ORPHA:68373
ORPHA:79189,ORPHA:68385
ORPHA:79189,ORPHA:716405
ORPHA:79190,ORPHA:557492
ORPHA:79190,ORPHA:79062
ORPHA:79191,ORPHA:557492
ORPHA:79191,ORPHA:79224
ORPHA:79192,ORPHA:557492
ORPHA:79192,ORPHA:79214
ORPHA:79193,ORPHA:557492
ORPHA:79193,ORPHA:79224
ORPHA:79194,ORPHA:557492
ORPHA:79194,ORPHA:79062
ORPHA:79195,ORPHA:139009
ORPHA:79195,ORPHA:557492
ORPHA:79195,ORPHA:79226
ORPHA:79196,ORPHA:557492
ORPHA:79196,ORPHA:79062
ORPHA:79197,ORPHA:557492
ORPHA:79197,ORPHA:79062
ORPHA:792,ORPHA:377789
ORPHA:792,ORPHA:557493
ORPHA:79200,ORPHA:557492
ORPHA:79200,ORPHA:68367
ORPHA:79201,ORPHA:557492
ORPHA:79201,ORPHA:79161
ORPHA:79204,ORPHA:557492
ORPHA:79204,ORPHA:79225
ORPHA:79207,ORPHA:557492
ORPHA:79207,ORPHA:68366
ORPHA:79212,ORPHA:139009
ORPHA:79212,ORPHA:309279
ORPHA:79212,ORPHA:557492
ORPHA:79213,ORPHA:139009
ORPHA:79213,ORPHA:139393
ORPHA:79213,ORPHA:506219
ORPHA:79213,ORPHA:557492
ORPHA:79213,ORPHA:68366
ORPHA:79213,ORPHA:98638
ORPHA:79214,ORPHA:557492
ORPHA:79214,ORPHA:68367
ORPHA:79215,ORPHA:139009
ORPHA:79215,ORPHA:309279
ORPHA:79215,ORPHA:557492
ORPHA:79217,ORPHA:557492
ORPHA:79217,ORPHA:79387
ORPHA:79219,ORPHA:225707
ORPHA:79219,ORPHA:557492
ORPHA:79219,ORPHA:79214
ORPHA:79224,ORPHA:557492
ORPHA:79224,ORPHA:68367
ORPHA:79225,ORPHA:506219
ORPHA:79225,ORPHA:557492
ORPHA:79225,ORPHA:68366
ORPHA:79226,ORPHA:309005
ORPHA:79226,ORPHA:557492
ORPHA:79230,ORPHA:377788
ORPHA:79230,ORPHA:557493
ORPHA:79233,ORPHA:377788
ORPHA:79233,ORPHA:557493
ORPHA:79234,ORPHA:557494
ORPHA:79235,ORPHA:557494
ORPHA:79237,ORPHA:377788
ORPHA:79237,ORPHA:557493
ORPHA:79238,ORPHA:377788
ORPHA:79238,ORPHA:557493
ORPHA:79239,ORPHA:377788
ORPHA:79239,ORPHA:557493
ORPHA:79240,ORPHA:377788
ORPHA:79240,ORPHA:557493
ORPHA:79241,ORPHA:377788
ORPHA:79241,ORPHA:557493
ORPHA:79242,ORPHA:377788
ORPHA:79242,ORPHA:557493
ORPHA:79243,ORPHA:557494
ORPHA:79244,ORPHA:557494
ORPHA:79246,ORPHA:557494
ORPHA:79255,ORPHA:557494
ORPHA:79256,ORPHA:557494
ORPHA:79257,ORPHA:557494
ORPHA:79258,ORPHA:557494
ORPHA:79259,ORPHA:557494
ORPHA:79269,ORPHA:557494
ORPHA:79270,ORPHA:557494
ORPHA:79271,ORPHA:557494
ORPHA:79272,ORPHA:557494
ORPHA:79273,ORPHA:377788
ORPHA:79273,ORPHA:557493
ORPHA:79276,ORPHA:377788
ORPHA:79276,ORPHA:557493
ORPHA:79277,ORPHA:377788
ORPHA:79277,ORPHA:557493
ORPHA:79278,ORPHA:377788
ORPHA:79278,ORPHA:557493
ORPHA:79279,ORPHA:557494
ORPHA:79280,ORPHA:557494
ORPHA:79281,ORPHA:557494
ORPHA:79282,ORPHA:557494
ORPHA:79283,ORPHA:557494
ORPHA:79284,ORPHA:557494
ORPHA:79292,ORPHA:557494
ORPHA:79293,ORPHA:557494
ORPHA:79298,ORPHA:276585
ORPHA:79298,ORPHA:557492
ORPHA:79299,ORPHA:377788
ORPHA:79299,ORPHA:557493
ORPHA:793,ORPHA:377788
ORPHA:793,ORPHA:557493
ORPHA:79301,ORPHA:377788
ORPHA:79301,ORPHA:557493
ORPHA:79302,ORPHA:377788
ORPHA:79302,ORPHA:557493
ORPHA:79303,ORPHA:377788
ORPHA:79303,ORPHA:557493
ORPHA:79304,ORPHA:557494
ORPHA:79305,ORPHA:557494
ORPHA:79306,ORPHA:557494
ORPHA:79310,ORPHA:557494
ORPHA:79311,ORPHA:557494
ORPHA:79312,ORPHA:557494
ORPHA:79314,ORPHA:377788
ORPHA:79314,ORPHA:557493
ORPHA:79315,ORPHA:377788
ORPHA:79315,ORPHA:557493
ORPHA:79318,ORPHA:377788
ORPHA:79318,ORPHA:557493
ORPHA:79319,ORPHA:377788
ORPHA:79319,ORPHA:557493
ORPHA:79320,ORPHA:377788
ORPHA:79320,ORPHA:557493
ORPHA:79321,ORPHA:377788
ORPHA:79321,ORPHA:557493
ORPHA:79322,ORPHA:377788
ORPHA:79322,ORPHA:557493
ORPHA:79323,ORPHA:377788
ORPHA:79323,ORPHA:557493
ORPHA:79324,ORPHA:377788
ORPHA:79324,ORPHA:557493
ORPHA:79325,ORPHA:377788
ORPHA:79325,ORPHA:557493
ORPHA:79326,ORPHA:377788
ORPHA:79326,ORPHA:557493
ORPHA:79327,ORPHA:377788
ORPHA:79327,ORPHA:557493
ORPHA:79328,ORPHA:377788
ORPHA:79328,ORPHA:557493
ORPHA:79329,ORPHA:377788
ORPHA:79329,ORPHA:557493
ORPHA:79330,ORPHA:377788
ORPHA:79330,ORPHA:557493
ORPHA:79332,ORPHA:377788
ORPHA:79332,ORPHA:557493
ORPHA:79333,ORPHA:377788
ORPHA:79333,ORPHA:557493
ORPHA:79345,ORPHA:377789
ORPHA:79345,ORPHA:557493
ORPHA:79346,ORPHA:377789
ORPHA:79346,ORPHA:557493
ORPHA:79347,ORPHA:377789
ORPHA:79347,ORPHA:557493
ORPHA:79350,ORPHA:557494
ORPHA:79351,ORPHA:557494
ORPHA:79353,ORPHA:557492
ORPHA:79353,ORPHA:89826
ORPHA:79354,ORPHA:557492
ORPHA:79354,ORPHA:79353
ORPHA:79355,ORPHA:557492
ORPHA:79355,ORPHA:79353
ORPHA:79356,ORPHA:557492
ORPHA:79356,ORPHA:79353
ORPHA:79357,ORPHA:183426
ORPHA:79357,ORPHA:557492
ORPHA:79357,ORPHA:79353
ORPHA:79358,ORPHA:557492
ORPHA:79358,ORPHA:79353
ORPHA:79359,ORPHA:557492
ORPHA:79359,ORPHA:79353
ORPHA:79360,ORPHA:183426
ORPHA:79360,ORPHA:557492
ORPHA:79361,ORPHA:183426
ORPHA:79361,ORPHA:557492
ORPHA:79361,ORPHA:79353
ORPHA:79362,ORPHA:557492
ORPHA:79362,ORPHA:89826
ORPHA:79363,ORPHA:557492
ORPHA:79363,ORPHA:79362
ORPHA:79364,ORPHA:557492
ORPHA:79364,ORPHA:79363
ORPHA:79365,ORPHA:183450
ORPHA:79365,ORPHA:557492
ORPHA:79365,ORPHA:79363
ORPHA:79366,ORPHA:183450
ORPHA:79366,ORPHA:557492
ORPHA:79366,ORPHA:79363
ORPHA:79367,ORPHA:183450
ORPHA:79367,ORPHA:557492
ORPHA:79367,ORPHA:79363
ORPHA:79368,ORPHA:557492
ORPHA:79368,ORPHA:79362
ORPHA:79369,ORPHA:183454
ORPHA:79369,ORPHA:557492
ORPHA:79369,ORPHA:79368
ORPHA:79370,ORPHA:183454
ORPHA:79370,ORPHA:557492
ORPHA:79370,ORPHA:79368
ORPHA:79372,ORPHA:557492
ORPHA:79372,ORPHA:79362
ORPHA:79373,ORPHA:139027
ORPHA:79373,ORPHA:183447
ORPHA:79373,ORPHA:557492
ORPHA:79373,ORPHA:79362
ORPHA:79374,ORPHA:557492
ORPHA:79374,ORPHA:89826
ORPHA:79375,ORPHA:557492
ORPHA:79375,ORPHA:79374
ORPHA:79376,ORPHA:557492
ORPHA:79376,ORPHA:79374
ORPHA:79377,ORPHA:557492
ORPHA:79377,ORPHA:89826
ORPHA:79378,ORPHA:557492
ORPHA:79378,ORPHA:79377
ORPHA:79379,ORPHA:557492
ORPHA:79379,ORPHA:79377
ORPHA:79380,ORPHA:557492
ORPHA:79380,ORPHA:79377
ORPHA:79381,ORPHA:557492
ORPHA:79381,ORPHA:79377
ORPHA:79382,ORPHA:557492
ORPHA:79382,ORPHA:89826
ORPHA:79384,ORPHA:557492
ORPHA:79384,ORPHA:89826
ORPHA:79384,ORPHA:98050
ORPHA:79385,ORPHA:557492
ORPHA:79385,ORPHA:68346
ORPHA:79385,ORPHA:89826
ORPHA:79386,ORPHA:557492
ORPHA:79386,ORPHA:89826
ORPHA:79386,ORPHA:98057
ORPHA:79387,ORPHA:557492
ORPHA:79387,ORPHA:68346
ORPHA:79387,ORPHA:89826
ORPHA:79388,ORPHA:557492
ORPHA:79388,ORPHA:79387
ORPHA:79389,ORPHA:557492
ORPHA:79389,ORPHA:68346
ORPHA:79389,ORPHA:89826
ORPHA:79390,ORPHA:557492
ORPHA:79390,ORPHA:89826
ORPHA:79391,ORPHA:557492
ORPHA:79391,ORPHA:89826
ORPHA:79394,ORPHA:377788
ORPHA:79394,ORPHA:557493
ORPHA:79395,ORPHA:377788
ORPHA:79395,ORPHA:557493
ORPHA:79396,ORPHA:377788
ORPHA:79396,ORPHA:557493
ORPHA:79397,ORPHA:377788
ORPHA:79397,ORPHA:557493
ORPHA:79399,ORPHA:377788
ORPHA:79399,ORPHA:557493
ORPHA:794,ORPHA:377789
ORPHA:794,ORPHA:557493
ORPHA:79400,ORPHA:377788
ORPHA:79400,ORPHA:557493
ORPHA:79401,ORPHA:377788
ORPHA:79401,ORPHA:557493
ORPHA:79402,ORPHA:377788
ORPHA:79402,ORPHA:557493
ORPHA:79403,ORPHA:377788
ORPHA:79403,ORPHA:557493
ORPHA:79404,ORPHA:377788
ORPHA:79404,ORPHA:557493
ORPHA:79405,ORPHA:377788
ORPHA:79405,ORPHA:557493
ORPHA:79406,ORPHA:377788
ORPHA:79406,ORPHA:557493
ORPHA:79408,ORPHA:377788
ORPHA:79408,ORPHA:557493
ORPHA:79409,ORPHA:377788
ORPHA:79409,ORPHA:557493
ORPHA:79410,ORPHA:557494
ORPHA:79411,ORPHA:377788
ORPHA:79411,ORPHA:557493
ORPHA:79414,ORPHA:377788
ORPHA:79414,ORPHA:557493
ORPHA:79430,ORPHA:377788
ORPHA:79430,ORPHA:557493
ORPHA:79431,ORPHA:557494
ORPHA:79432,ORPHA:377788
ORPHA:79432,ORPHA:557493
ORPHA:79433,ORPHA:377788
ORPHA:79433,ORPHA:557493
ORPHA:79434,ORPHA:557494
ORPHA:79435,ORPHA:377788
ORPHA:79435,ORPHA:557493
ORPHA:79443,ORPHA:377788
ORPHA:79443,ORPHA:557493
ORPHA:79444,ORPHA:377788
ORPHA:79444,ORPHA:557493
ORPHA:79445,ORPHA:377788
ORPHA:79445,ORPHA:557493
ORPHA:79447,ORPHA:377789
ORPHA:79447,ORPHA:557493
ORPHA:79452,ORPHA:377788
ORPHA:79452,ORPHA:557493
ORPHA:79455,ORPHA:377788
ORPHA:79455,ORPHA:557493
ORPHA:79456,ORPHA:377788
ORPHA:79456,ORPHA:557493
ORPHA:79457,ORPHA:377788
ORPHA:79457,ORPHA:557493
ORPHA:79466,ORPHA:557494
ORPHA:79467,ORPHA:557494
ORPHA:79468,ORPHA:557494
ORPHA:79473,ORPHA:377788
ORPHA:79473,ORPHA:557493
ORPHA:79474,ORPHA:377788
ORPHA:79474,ORPHA:557493
ORPHA:79476,ORPHA:557494
ORPHA:79477,ORPHA:557494
ORPHA:79478,ORPHA:557494
ORPHA:79479,ORPHA:377788
ORPHA:79479,ORPHA:557493
ORPHA:79480,ORPHA:377788
ORPHA:79480,ORPHA:557493
ORPHA:79481,ORPHA:377788
ORPHA:79481,ORPHA:557493
ORPHA:79483,ORPHA:557494
ORPHA:79484,ORPHA:557494
ORPHA:79485,ORPHA:557494
ORPHA:79489,ORPHA:377789
ORPHA:79489,ORPHA:557493
ORPHA:79490,ORPHA:377789
ORPHA:79490,ORPHA:557493
ORPHA:79492,ORPHA:377788
ORPHA:79492,ORPHA:557493
ORPHA:79493,ORPHA:377788
ORPHA:79493,ORPHA:557493
ORPHA:79495,ORPHA:557494
ORPHA:79499,ORPHA:377789
ORPHA:79499,ORPHA:557493
ORPHA:795,ORPHA:163582
ORPHA:795,ORPHA:557492
ORPHA:79500,ORPHA:377789
ORPHA:79500,ORPHA:557493
ORPHA:79501,ORPHA:377788
ORPHA:79501,ORPHA:557493
ORPHA:79502,ORPHA:377788
ORPHA:79502,ORPHA:557493
ORPHA:79503,ORPHA:377788
ORPHA:79503,ORPHA:557493
ORPHA:79507,ORPHA:377788
ORPHA:79507,ORPHA:557493
ORPHA:796,ORPHA:377788
ORPHA:796,ORPHA:557493
ORPHA:79643,ORPHA:377788
ORPHA:79643,ORPHA:557493
ORPHA:79644,ORPHA:377788
ORPHA:79644,ORPHA:557493
ORPHA:79651,ORPHA:557494
ORPHA:79669,ORPHA:315350
ORPHA:79669,ORPHA:557492
ORPHA:797,ORPHA:377788
ORPHA:797,ORPHA:557493
ORPHA:798,ORPHA:377789
ORPHA:798,ORPHA:557493
ORPHA:799,ORPHA:377788
ORPHA:799,ORPHA:557493
ORPHA:8,ORPHA:377789
ORPHA:8,ORPHA:557493
ORPHA:80,ORPHA:377788
ORPHA:80,ORPHA:557493
ORPHA:800,ORPHA:377788
ORPHA:800,ORPHA:557493
ORPHA:801,ORPHA:290836
ORPHA:801,ORPHA:557492
ORPHA:803,ORPHA:377788
ORPHA:803,ORPHA:557493
ORPHA:805,ORPHA:377788
ORPHA:805,ORPHA:557493
ORPHA:806,ORPHA:377788
ORPHA:806,ORPHA:557493
ORPHA:808,ORPHA:377789
ORPHA:808,ORPHA:557493
ORPHA:809,ORPHA:377788
ORPHA:809,ORPHA:557493
ORPHA:81,ORPHA:377788
ORPHA:81,ORPHA:557493
ORPHA:810,ORPHA:377788
ORPHA:810,ORPHA:557493
ORPHA:811,ORPHA:377788
ORPHA:811,ORPHA:557493
ORPHA:812,ORPHA:377788
ORPHA:812,ORPHA:557493
ORPHA:813,ORPHA:377788
ORPHA:813,ORPHA:557493
ORPHA:816,ORPHA:377788
ORPHA:816,ORPHA:557493
ORPHA:817,ORPHA:281082
ORPHA:817,ORPHA:557492
ORPHA:818,ORPHA:377789
ORPHA:818,ORPHA:557493
ORPHA:819,ORPHA:377789
ORPHA:819,ORPHA:557493
ORPHA:82,ORPHA:377788
ORPHA:82,ORPHA:557493
ORPHA:820,ORPHA:377788
ORPHA:820,ORPHA:557493
ORPHA:821,ORPHA:377788
ORPHA:821,ORPHA:557493
ORPHA:822,ORPHA:377788
ORPHA:822,ORPHA:557493
ORPHA:823,ORPHA:268357
ORPHA:823,ORPHA:557492
ORPHA:824,ORPHA:377788
ORPHA:824,ORPHA:557493
ORPHA:826,ORPHA:377788
ORPHA:826,ORPHA:557493
ORPHA:827,ORPHA:377788
ORPHA:827,ORPHA:557493
ORPHA:828,ORPHA:377788
ORPHA:828,ORPHA:557493
ORPHA:829,ORPHA:377788
ORPHA:829,ORPHA:557493
ORPHA:83,ORPHA:377789
ORPHA:83,ORPHA:557493
ORPHA:83001,ORPHA:101433
ORPHA:83001,ORPHA:557492
ORPHA:83001,ORPHA:93890
ORPHA:831,ORPHA:377788
ORPHA:831,ORPHA:557493
ORPHA:832,ORPHA:377788
ORPHA:832,ORPHA:557493
ORPHA:833,ORPHA:377788
ORPHA:833,ORPHA:557493
ORPHA:83311,ORPHA:377788
ORPHA:83311,ORPHA:557493
ORPHA:83312,ORPHA:377788
ORPHA:83312,ORPHA:557493
ORPHA:83313,ORPHA:377788
ORPHA:83313,ORPHA:557493
ORPHA:83314,ORPHA:377788
ORPHA:83314,ORPHA:557493
ORPHA:83315,ORPHA:377788
ORPHA:83315,ORPHA:557493
ORPHA:83316,ORPHA:377788
ORPHA:83316,ORPHA:557493
ORPHA:83317,ORPHA:377788
ORPHA:83317,ORPHA:557493
ORPHA:83330,ORPHA:557494
ORPHA:834,ORPHA:377788
ORPHA:834,ORPHA:557493
ORPHA:83418,ORPHA:557494
ORPHA:83419,ORPHA:557494
ORPHA:83420,ORPHA:557494
ORPHA:83450,ORPHA:377788
ORPHA:83450,ORPHA:557493
ORPHA:83451,ORPHA:377788
ORPHA:83451,ORPHA:557493
ORPHA:83452,ORPHA:377788
ORPHA:83452,ORPHA:557493
ORPHA:83453,ORPHA:377788
ORPHA:83453,ORPHA:557493
ORPHA:83454,ORPHA:377789
ORPHA:83454,ORPHA:557493
ORPHA:83461,ORPHA:377789
ORPHA:83461,ORPHA:557493
ORPHA:83463,ORPHA:377791
ORPHA:83463,ORPHA:557493
ORPHA:83465,ORPHA:377788
ORPHA:83465,ORPHA:557493
ORPHA:83467,ORPHA:377788
ORPHA:83467,ORPHA:557493
ORPHA:83468,ORPHA:377788
ORPHA:83468,ORPHA:557493
ORPHA:83469,ORPHA:377788
ORPHA:83469,ORPHA:557493
ORPHA:83471,ORPHA:377788
ORPHA:83471,ORPHA:557493
ORPHA:83472,ORPHA:377789
ORPHA:83472,ORPHA:557493
ORPHA:83473,ORPHA:377789
ORPHA:83473,ORPHA:557493
ORPHA:83476,ORPHA:377788
ORPHA:83476,ORPHA:557493
ORPHA:83482,ORPHA:377788
ORPHA:83482,ORPHA:557493
ORPHA:83483,ORPHA:377788
ORPHA:83483,ORPHA:557493
ORPHA:83484,ORPHA:377788
ORPHA:83484,ORPHA:557493
ORPHA:83593,ORPHA:377788
ORPHA:83593,ORPHA:557493
ORPHA:83594,ORPHA:377788
ORPHA:83594,ORPHA:557493
ORPHA:83595,ORPHA:377788
ORPHA:83595,ORPHA:557493
ORPHA:83597,ORPHA:377788
ORPHA:83597,ORPHA:557493
ORPHA:83600,ORPHA:377788
ORPHA:83600,ORPHA:557493
ORPHA:83601,ORPHA:377788
ORPHA:83601,ORPHA:557493
ORPHA:83616,ORPHA:377788
ORPHA:83616,ORPHA:557493
ORPHA:83617,ORPHA:377789
ORPHA:83617,ORPHA:557493
ORPHA:83619,ORPHA:377789
ORPHA:83619,ORPHA:557493
ORPHA:83620,ORPHA:377788
ORPHA:83620,ORPHA:557493
ORPHA:83628,ORPHA:377789
ORPHA:83628,ORPHA:557493
ORPHA:83629,ORPHA:377788
ORPHA:83629,ORPHA:557493
ORPHA:83639,ORPHA:377788
ORPHA:83639,ORPHA:557493
ORPHA:83642,ORPHA:377788
ORPHA:83642,ORPHA:557493
ORPHA:838,ORPHA:377788
ORPHA:838,ORPHA:557493
ORPHA:839,ORPHA:377788
ORPHA:839,ORPHA:557493
ORPHA:84,ORPHA:377789
ORPHA:84,ORPHA:557493
ORPHA:840,ORPHA:377788
ORPHA:840,ORPHA:557493
ORPHA:84064,ORPHA:377788
ORPHA:84064,ORPHA:557493
ORPHA:84065,ORPHA:377788
ORPHA:84065,ORPHA:557493
ORPHA:84081,ORPHA:377788
ORPHA:84081,ORPHA:557493
ORPHA:84085,ORPHA:377788
ORPHA:84085,ORPHA:557493
ORPHA:84087,ORPHA:377788
ORPHA:84087,ORPHA:557493
ORPHA:84090,ORPHA:377788
ORPHA:84090,ORPHA:557493
ORPHA:84093,ORPHA:377788
ORPHA:84093,ORPHA:557493
ORPHA:841,ORPHA:377788
ORPHA:841,ORPHA:557493
ORPHA:84132,ORPHA:377788
ORPHA:84132,ORPHA:557493
